model,score,num_boost_round,epochs,batch_size,lr
MLP Regressor,50297.36308699791,,110.0,256.0,0.001
MLP Regressor,50291.93332637864,,110.0,64.0,0.001
MLP Regressor,50143.53957720535,,110.0,64.0,0.003
Logistic Regressor,50485.692634157684,,350.0,64.0,0.001
Logistic Regressor,50468.44828369582,,490.0,64.0,0.001
FNN Regressor,50462.33082472782,,360.0,64.0,0.003
FNN Regressor,50456.67329953977,,350.0,64.0,0.003
FNN Regressor,50447.409161944975,,350.0,128.0,0.003
LightGBM Regressor,14728.253366732539,1010.0,,,
LightGBM Regressor,21361.519685380343,557.0,,,
Logistic Regressor,50480.858170789434,,480.0,64.0,0.001
LightGBM Regressor,17313.82725311766,761.0,,,
FNN Regressor,50446.23862404108,,350.0,128.0,0.003
Logistic Regressor,50473.74588634934,,480.0,16.0,0.001
Logistic Regressor,50451.239717888115,,480.0,16.0,0.003
LightGBM Regressor,24359.643918281283,433.0,,,
LightGBM Regressor,32638.332713814823,234.0,,,
LightGBM Regressor,13056.333899432977,1202.0,,,
LightGBM Regressor,10537.179078034036,1705.0,,,
XGBoost Regressor,3426.6033862984464,1505.0,,,
Logistic Regressor,50371.11972422084,,480.0,16.0,0.01
Logistic Regressor,50473.207894630425,,480.0,16.0,0.001
Logistic Regressor,50473.522096719535,,480.0,16.0,0.001
Logistic Regressor,50436.95396677678,,480.0,16.0,0.003
XGBoost Regressor,3426.6033205146123,739.0,,,
XGBoost Regressor,3426.592081751665,522.0,,,
XGBoost Regressor,3426.59286612667,484.0,,,
FNN Regressor,50465.718812397936,,310.0,128.0,0.003
FNN Regressor,50445.16170405325,,310.0,128.0,0.003
FNN Regressor,50469.947438929754,,310.0,256.0,0.003
FNN Regressor,50429.314116277914,,460.0,256.0,0.003
FNN Regressor,50488.14137026098,,460.0,256.0,0.0003
FNN Regressor,50486.83763508321,,460.0,64.0,0.0003
FNN Regressor,50487.04385129828,,460.0,16.0,0.0003
FNN Regressor,50489.50998701342,,460.0,32.0,0.0003
FNN Regressor,50488.90184786823,,320.0,32.0,0.0003
FNN Regressor,50487.16579699059,,320.0,128.0,0.0003
FNN Regressor,50490.077823258864,,330.0,128.0,0.0003
FNN Regressor,50489.25670482525,,330.0,128.0,0.0003
FNN Regressor,50489.480783047344,,430.0,128.0,0.0003
FNN Regressor,50486.68482060298,,430.0,128.0,0.0003
FNN Regressor,50486.21890431389,,430.0,128.0,0.0003
FNN Regressor,50487.51141224872,,430.0,64.0,0.0003
MLP Regressor,50137.442054720705,,110.0,64.0,0.003
MLP Regressor,50449.91225674313,,110.0,64.0,0.0003
FNN Regressor,50489.23520382285,,310.0,64.0,0.0003
FNN Regressor,50490.11548205066,,310.0,64.0,0.0003
LightGBM Regressor,9958.856198506923,1964.0,,,
LightGBM Regressor,12088.785773712361,1359.0,,,
FNN Regressor,50490.26020149336,,310.0,128.0,0.0003
XGBoost Regressor,3426.6033862984464,1295.0,,,
XGBoost Regressor,3426.6033862984464,1763.0,,,
XGBoost Regressor,3426.6033862984464,878.0,,,
XGBoost Regressor,3426.6033862984464,1231.0,,,
XGBoost Regressor,3426.6033862984464,1981.0,,,
XGBoost Regressor,3426.6033862984464,1696.0,,,
MLP Regressor,50453.528304842395,,110.0,128.0,0.0003
MLP Regressor,50470.05712324116,,70.0,128.0,0.0003
MLP Regressor,50472.50868193485,,70.0,128.0,0.0003
MLP Regressor,50487.89085209463,,70.0,128.0,0.0001
LightGBM Regressor,20348.999792727172,598.0,,,
LightGBM Regressor,12934.449497880558,1233.0,,,
LightGBM Regressor,14210.342325425312,1060.0,,,
LightGBM Regressor,18918.80862322034,668.0,,,
LightGBM Regressor,40867.908372154096,87.0,,,
LightGBM Regressor,17914.372536421175,725.0,,,
LightGBM Regressor,11411.623325228591,1473.0,,,
LightGBM Regressor,9978.726228774462,1954.0,,,
LightGBM Regressor,10110.265130379485,1891.0,,,
LightGBM Regressor,11205.50023615178,1512.0,,,
LightGBM Regressor,11699.745651343286,1425.0,,,
LightGBM Regressor,13041.317297278498,1205.0,,,
LightGBM Regressor,21408.778630603007,554.0,,,
LightGBM Regressor,11722.419367401584,1420.0,,,
LightGBM Regressor,12028.498842368277,1369.0,,,
XGBoost Regressor,3426.6033862984464,1222.0,,,
XGBoost Regressor,3426.539934352865,361.0,,,
XGBoost Regressor,3426.5930551735846,592.0,,,
XGBoost Regressor,3426.6033862984464,1372.0,,,
LightGBM Regressor,16802.61160756162,791.0,,,
LightGBM Regressor,27523.37048457989,344.0,,,
LightGBM Regressor,16246.251995960276,827.0,,,
LightGBM Regressor,21756.92680526947,534.0,,,
LightGBM Regressor,15084.563440094582,950.0,,,
LightGBM Regressor,10261.098967262733,1823.0,,,
LightGBM Regressor,10678.36499707847,1655.0,,,
LightGBM Regressor,10053.416730411358,1914.0,,,
LightGBM Regressor,11962.387146934636,1380.0,,,
LightGBM Regressor,20504.000055598106,591.0,,,
LightGBM Regressor,16908.793304886713,783.0,,,
MLP Regressor,50486.01495485293,,70.0,128.0,0.0001
MLP Regressor,50486.85849527415,,70.0,128.0,0.0001
MLP Regressor,50361.657491285565,,70.0,128.0,0.001
MLP Regressor,50156.10004209251,,250.0,128.0,0.001
MLP Regressor,50146.640500523674,,250.0,128.0,0.001
MLP Regressor,50329.21122499583,,250.0,128.0,0.0003
MLP Regressor,50375.02491569058,,200.0,128.0,0.0003
MLP Regressor,50362.817600577095,,200.0,128.0,0.0003
MLP Regressor,50472.097099682,,80.0,128.0,0.0003
LightGBM Regressor,11002.225950015394,1557.0,,,
LightGBM Regressor,10445.06514878967,1744.0,,,
LightGBM Regressor,10993.617571237712,1558.0,,,
LightGBM Regressor,10379.477365484823,1766.0,,,
LightGBM Regressor,12904.857330223358,1240.0,,,
LightGBM Regressor,10229.319678085707,1838.0,,,
LightGBM Regressor,10722.806840527326,1637.0,,,
LightGBM Regressor,16859.11282608827,789.0,,,
LightGBM Regressor,10740.721515987847,1631.0,,,
LightGBM Regressor,15074.01121193842,961.0,,,
LightGBM Regressor,12862.818958498183,1247.0,,,
LightGBM Regressor,15954.979132141521,850.0,,,
LightGBM Regressor,13920.999256340541,1090.0,,,
FNN Regressor,50491.14863641923,,310.0,128.0,0.0001
MLP Regressor,50466.92674725338,,80.0,32.0,0.0003
Logistic Regressor,50450.01057872121,,480.0,16.0,0.003
Logistic Regressor,50435.1731140848,,480.0,32.0,0.003
Logistic Regressor,50442.552169288516,,480.0,32.0,0.003
Logistic Regressor,50459.869556506346,,410.0,32.0,0.003
Logistic Regressor,50468.184038081934,,270.0,32.0,0.003
Logistic Regressor,50456.785909074715,,270.0,128.0,0.003
Logistic Regressor,50457.955753888076,,270.0,128.0,0.003
Logistic Regressor,50462.67372833723,,310.0,128.0,0.003
Logistic Regressor,50454.49804768292,,310.0,32.0,0.003
Logistic Regressor,50474.828536347806,,270.0,32.0,0.003
Logistic Regressor,50480.936468537206,,270.0,32.0,0.001
MLP Regressor,50410.055172466615,,170.0,32.0,0.0003
MLP Regressor,50235.03468936186,,170.0,32.0,0.001
XGBoost Regressor,3426.6033862984464,1163.0,,,
XGBoost Regressor,3426.6033862984464,1353.0,,,
XGBoost Regressor,3426.593464633199,607.0,,,
XGBoost Regressor,3426.6033862984464,850.0,,,
XGBoost Regressor,3426.064340775566,193.0,,,
XGBoost Regressor,3424.7230426784345,110.0,,,
XGBoost Regressor,3424.9974719904526,59.0,,,
XGBoost Regressor,3426.5863615594376,390.0,,,
XGBoost Regressor,3426.6033854999287,828.0,,,
LightGBM Regressor,14281.36829730206,1053.0,,,
LightGBM Regressor,9969.102550651265,1960.0,,,
LightGBM Regressor,12632.946795124768,1276.0,,,
LightGBM Regressor,15091.832488759865,951.0,,,
LightGBM Regressor,16647.61939949213,800.0,,,
LightGBM Regressor,11005.062950693255,1556.0,,,
Logistic Regressor,50497.71572486801,,200.0,32.0,0.001
Logistic Regressor,50478.99398865507,,330.0,32.0,0.001
Logistic Regressor,50479.11444343474,,330.0,128.0,0.001
Logistic Regressor,50496.58766383946,,200.0,128.0,0.001
Logistic Regressor,50487.54569207569,,170.0,128.0,0.001
Logistic Regressor,50470.48035822863,,390.0,128.0,0.001
Logistic Regressor,50481.695652196075,,390.0,32.0,0.001
Logistic Regressor,50380.97464978673,,390.0,32.0,0.01
Logistic Regressor,50455.0358424854,,390.0,32.0,0.003
Logistic Regressor,50461.64740439834,,390.0,128.0,0.003
Logistic Regressor,50471.34620825962,,280.0,128.0,0.003
Logistic Regressor,50490.32860594149,,280.0,128.0,0.001
MLP Regressor,50221.71464233122,,170.0,32.0,0.001
MLP Regressor,50230.27667242827,,170.0,32.0,0.001
FNN Regressor,50490.290315452,,480.0,128.0,0.0001
LightGBM Regressor,10491.443507366115,1729.0,,,
LightGBM Regressor,14728.253366732539,1010.0,,,
LightGBM Regressor,15708.564503040563,872.0,,,
MLP Regressor,50255.54536824184,,170.0,32.0,0.001
XGBoost Regressor,3426.6033862984464,1686.0,,,
XGBoost Regressor,3426.6033862984464,1967.0,,,
FNN Regressor,50490.58693531492,,460.0,128.0,0.0001
Logistic Regressor,50411.06320043585,,280.0,128.0,0.01
Logistic Regressor,50413.836589445986,,280.0,64.0,0.01
Logistic Regressor,50417.188986394016,,280.0,128.0,0.01
Logistic Regressor,50406.033157546924,,280.0,128.0,0.01
XGBoost Regressor,3426.6033862984464,1540.0,,,
XGBoost Regressor,3426.6033862984464,1862.0,,,
XGBoost Regressor,3426.6033862984464,1948.0,,,
XGBoost Regressor,3426.6033862984464,1927.0,,,
XGBoost Regressor,3426.6033862984464,1829.0,,,
MLP Regressor,50199.122813401984,,230.0,32.0,0.001
MLP Regressor,50306.26635347621,,120.0,32.0,0.001
XGBoost Regressor,3426.6033862984464,1781.0,,,
MLP Regressor,50130.93363545722,,290.0,32.0,0.001
MLP Regressor,50323.4051890111,,290.0,32.0,0.0003
MLP Regressor,50075.37459704776,,290.0,32.0,0.003
LightGBM Regressor,28692.16700569779,312.0,,,
LightGBM Regressor,18068.855163762222,714.0,,,
LightGBM Regressor,10898.059713676495,1580.0,,,
LightGBM Regressor,10163.890584595916,1876.0,,,
LightGBM Regressor,13846.704804677182,1098.0,,,
LightGBM Regressor,18898.927227333705,670.0,,,
LightGBM Regressor,11679.465347317586,1429.0,,,
LightGBM Regressor,15097.912975096157,953.0,,,
LightGBM Regressor,10039.17690430516,1924.0,,,
LightGBM Regressor,15086.705054159394,957.0,,,
LightGBM Regressor,25720.281999593397,389.0,,,
LightGBM Regressor,19486.1643736936,639.0,,,
LightGBM Regressor,30610.29747704987,270.0,,,
LightGBM Regressor,17657.552034712808,741.0,,,
LightGBM Regressor,14846.406458893212,992.0,,,
LightGBM Regressor,25502.650572721646,393.0,,,
LightGBM Regressor,15390.202569467936,917.0,,,
MLP Regressor,50136.10811171453,,170.0,32.0,0.003
MLP Regressor,50404.190894140425,,170.0,32.0,0.0003
MLP Regressor,50128.925592422645,,170.0,32.0,0.003
MLP Regressor,50134.687404417135,,170.0,32.0,0.003
MLP Regressor,50130.44010622731,,170.0,32.0,0.003
MLP Regressor,50123.072569787255,,340.0,32.0,0.003
MLP Regressor,50125.351254076246,,200.0,32.0,0.003
MLP Regressor,50132.64859405057,,200.0,64.0,0.003
MLP Regressor,50129.94109825785,,110.0,64.0,0.003
MLP Regressor,50133.06749737652,,110.0,32.0,0.003
MLP Regressor,50127.9201720275,,110.0,32.0,0.003
MLP Regressor,50127.27049265761,,110.0,32.0,0.003
MLP Regressor,50309.290355256766,,110.0,32.0,0.001
MLP Regressor,50312.213738397506,,110.0,64.0,0.001
Logistic Regressor,50460.06973640488,,280.0,128.0,0.003
Logistic Regressor,50452.26815736389,,370.0,128.0,0.003
Logistic Regressor,50475.71072734199,,230.0,128.0,0.003
Logistic Regressor,50472.81084121943,,140.0,128.0,0.003
Logistic Regressor,50482.08576425967,,140.0,128.0,0.0003
MLP Regressor,50298.76402615607,,110.0,128.0,0.001
MLP Regressor,50481.41940313733,,110.0,128.0,0.0001
XGBoost Regressor,3426.6033862984464,914.0,,,
XGBoost Regressor,3426.6033862984464,1090.0,,,
LightGBM Regressor,11065.521398008133,1540.0,,,
LightGBM Regressor,10430.024249769902,1751.0,,,
LightGBM Regressor,10428.358383909414,1753.0,,,
LightGBM Regressor,11397.840877189112,1474.0,,,
LightGBM Regressor,22171.626363717198,516.0,,,
LightGBM Regressor,13364.583267410724,1151.0,,,
LightGBM Regressor,17503.060092332693,750.0,,,
LightGBM Regressor,13769.517888978318,1107.0,,,
LightGBM Regressor,10312.876725069144,1791.0,,,
LightGBM Regressor,10039.17690430516,1924.0,,,
LightGBM Regressor,10088.625472207306,1899.0,,,
LightGBM Regressor,12336.217113827357,1318.0,,,
LightGBM Regressor,10175.324621907734,1866.0,,,
LightGBM Regressor,10561.133088485616,1700.0,,,
LightGBM Regressor,10235.48853671658,1836.0,,,
LightGBM Regressor,10414.389133298748,1756.0,,,
LightGBM Regressor,13278.886879708274,1159.0,,,
LightGBM Regressor,10649.583603551271,1667.0,,,
LightGBM Regressor,12920.535285557151,1238.0,,,
LightGBM Regressor,15852.390852677436,860.0,,,
LightGBM Regressor,10535.675594553111,1709.0,,,
Logistic Regressor,50485.303910898234,,110.0,128.0,0.0003
Logistic Regressor,50487.49713689787,,210.0,128.0,0.0003
Logistic Regressor,50487.832508390224,,110.0,128.0,0.0003
Logistic Regressor,50492.22244425787,,110.0,32.0,0.0003
FNN Regressor,50490.71019173952,,460.0,32.0,0.0001
FNN Regressor,50491.594667400816,,250.0,32.0,0.0001
FNN Regressor,50491.25610871723,,250.0,32.0,0.0001
FNN Regressor,50491.45414687158,,250.0,128.0,0.0001
FNN Regressor,50481.75540374792,,250.0,128.0,0.001
XGBoost Regressor,3426.6033862984464,947.0,,,
LightGBM Regressor,12546.669451151674,1289.0,,,
LightGBM Regressor,11869.799091202654,1394.0,,,
LightGBM Regressor,15891.895732714314,856.0,,,
LightGBM Regressor,15166.455213587698,939.0,,,
LightGBM Regressor,25720.281999593397,389.0,,,
LightGBM Regressor,13423.956246061483,1144.0,,,
LightGBM Regressor,10920.094198048422,1576.0,,,
LightGBM Regressor,11423.051761456629,1470.0,,,
LightGBM Regressor,10063.272029887858,1907.0,,,
LightGBM Regressor,14942.725813571715,977.0,,,
LightGBM Regressor,19778.20917446217,626.0,,,
LightGBM Regressor,28091.65328005736,328.0,,,
LightGBM Regressor,15038.869470089076,970.0,,,
LightGBM Regressor,11180.858509309775,1515.0,,,
LightGBM Regressor,9937.34788407472,1985.0,,,
LightGBM Regressor,9923.305651828536,1996.0,,,
LightGBM Regressor,14582.095258936148,1030.0,,,
LightGBM Regressor,10906.018614324143,1579.0,,,
LightGBM Regressor,10596.101003890673,1689.0,,,
XGBoost Regressor,3426.5913068238137,517.0,,,
XGBoost Regressor,3426.1945931323894,251.0,,,
XGBoost Regressor,3426.212020700399,225.0,,,
XGBoost Regressor,3426.6033862984464,842.0,,,
XGBoost Regressor,3426.5927801675025,483.0,,,
FNN Regressor,50490.53413687051,,90.0,128.0,0.001
XGBoost Regressor,3426.6033862984464,1357.0,,,
XGBoost Regressor,3426.5924509212646,455.0,,,
XGBoost Regressor,3425.9784406929584,189.0,,,
Logistic Regressor,50489.999272194305,,110.0,32.0,0.0003
Logistic Regressor,50496.46126137471,,90.0,32.0,0.0003
Logistic Regressor,50488.37287335198,,90.0,32.0,0.0003
Logistic Regressor,50493.05115930671,,280.0,32.0,0.0003
Logistic Regressor,50485.81220479006,,360.0,32.0,0.0003
Logistic Regressor,50478.678801999355,,360.0,32.0,0.001
Logistic Regressor,50475.216033949335,,360.0,128.0,0.001
Logistic Regressor,50494.934745832914,,360.0,128.0,0.0001
Logistic Regressor,50486.90560707056,,340.0,128.0,0.0001
MLP Regressor,50471.166332333996,,240.0,128.0,0.0001
MLP Regressor,50164.53877510062,,240.0,128.0,0.001
MLP Regressor,50372.84207012816,,240.0,128.0,0.0003
MLP Regressor,50281.33304314838,,450.0,128.0,0.0003
MLP Regressor,50081.14525363364,,450.0,128.0,0.003
LightGBM Regressor,10642.479217057175,1668.0,,,
LightGBM Regressor,11005.062950693255,1556.0,,,
LightGBM Regressor,16067.980632425808,840.0,,,
LightGBM Regressor,21440.528356253708,550.0,,,
LightGBM Regressor,14837.382620960621,994.0,,,
LightGBM Regressor,17320.353711945674,759.0,,,
LightGBM Regressor,30532.10648588812,271.0,,,
LightGBM Regressor,17252.499192176227,763.0,,,
LightGBM Regressor,24527.105309544997,428.0,,,
XGBoost Regressor,3426.594897316931,490.0,,,
XGBoost Regressor,3426.6033862984464,1283.0,,,
Logistic Regressor,50499.97228889522,,270.0,128.0,0.0001
Logistic Regressor,50496.85334343026,,270.0,128.0,0.0001
Logistic Regressor,50485.32131159426,,270.0,32.0,0.0001
XGBoost Regressor,3426.6033862984464,1165.0,,,
XGBoost Regressor,3426.5821587016912,420.0,,,
XGBoost Regressor,3425.538193507726,127.0,,,
XGBoost Regressor,3426.2701629150147,204.0,,,
XGBoost Regressor,3426.5920996011223,469.0,,,
XGBoost Regressor,3426.6033862984464,969.0,,,
XGBoost Regressor,3426.593899329447,599.0,,,
XGBoost Regressor,3426.6033773441522,754.0,,,
XGBoost Regressor,3426.6033862984464,1430.0,,,
XGBoost Regressor,3426.6033862984464,1966.0,,,
XGBoost Regressor,3426.6033862984464,1346.0,,,
XGBoost Regressor,3426.6033862984464,1240.0,,,
XGBoost Regressor,3426.6033862984464,1868.0,,,
XGBoost Regressor,3426.6033862984464,1304.0,,,
XGBoost Regressor,3426.6033862984464,1713.0,,,
XGBoost Regressor,3426.6033862984464,979.0,,,
Logistic Regressor,50502.924500887944,,270.0,64.0,0.0001
Logistic Regressor,50495.24829939381,,270.0,64.0,0.0003
LightGBM Regressor,15063.575507184027,960.0,,,
LightGBM Regressor,15275.642215607428,927.0,,,
LightGBM Regressor,10335.413006449817,1786.0,,,
LightGBM Regressor,10606.056105770696,1683.0,,,
LightGBM Regressor,11425.6095648901,1471.0,,,
LightGBM Regressor,10171.5764977042,1867.0,,,
LightGBM Regressor,10195.986301669327,1860.0,,,
MLP Regressor,50049.162380817776,,450.0,256.0,0.003
MLP Regressor,50108.51258916512,,340.0,256.0,0.003
MLP Regressor,50115.481812635946,,310.0,256.0,0.003
MLP Regressor,50137.53704685602,,310.0,256.0,0.001
MLP Regressor,50141.796863001255,,260.0,256.0,0.001
MLP Regressor,50138.0501249614,,300.0,256.0,0.001
MLP Regressor,50320.02633665963,,300.0,256.0,0.0003
MLP Regressor,50313.20503192316,,300.0,64.0,0.0003
MLP Regressor,50133.06148875382,,300.0,64.0,0.001
MLP Regressor,50132.556494270924,,320.0,64.0,0.001
MLP Regressor,50131.930062892,,320.0,32.0,0.001
MLP Regressor,50133.34906082227,,450.0,32.0,0.001
MLP Regressor,50133.1060153948,,450.0,64.0,0.001
MLP Regressor,50131.649676824665,,360.0,64.0,0.001
MLP Regressor,50140.81737645033,,260.0,64.0,0.001
MLP Regressor,50326.18670269465,,260.0,64.0,0.0003
MLP Regressor,50317.90563328266,,260.0,32.0,0.0003
MLP Regressor,50124.167200422315,,260.0,32.0,0.003
MLP Regressor,50110.87257063517,,260.0,128.0,0.003
MLP Regressor,50105.102301136736,,260.0,128.0,0.003
MLP Regressor,50125.49205716747,,260.0,64.0,0.003
MLP Regressor,50164.66020976552,,90.0,64.0,0.003
XGBoost Regressor,3426.6033862984464,1702.0,,,
XGBoost Regressor,3426.6033862984464,1537.0,,,
XGBoost Regressor,3426.6033881712256,821.0,,,
XGBoost Regressor,3426.6033862984464,1153.0,,,
MLP Regressor,50166.56809625658,,90.0,64.0,0.003
XGBoost Regressor,3426.6021269069593,661.0,,,
XGBoost Regressor,3426.5586630523017,324.0,,,
XGBoost Regressor,3426.392123546209,263.0,,,
XGBoost Regressor,3424.638593111728,53.0,,,
XGBoost Regressor,3424.7731047019465,91.0,,,
XGBoost Regressor,3426.592977293274,549.0,,,
XGBoost Regressor,3426.5920996011223,469.0,,,
XGBoost Regressor,3426.0801882120813,174.0,,,
XGBoost Regressor,3426.6033862984464,855.0,,,
XGBoost Regressor,3425.1739368169942,79.0,,,
XGBoost Regressor,3426.6026888809483,698.0,,,
XGBoost Regressor,3426.6033862984464,1243.0,,,
XGBoost Regressor,3426.6033862984464,1124.0,,,
MLP Regressor,50167.599831406726,,90.0,64.0,0.003
MLP Regressor,50130.495414229576,,160.0,64.0,0.003
MLP Regressor,50240.53121281439,,160.0,64.0,0.001
XGBoost Regressor,3426.6033862984464,1101.0,,,
XGBoost Regressor,3426.6033862984464,1118.0,,,
XGBoost Regressor,3426.5568164813617,367.0,,,
XGBoost Regressor,3424.6902364416987,109.0,,,
LightGBM Regressor,13619.324118011256,1123.0,,,
LightGBM Regressor,26725.120397948027,366.0,,,
LightGBM Regressor,22907.05237325422,494.0,,,
LightGBM Regressor,16937.085367859196,782.0,,,
LightGBM Regressor,28481.15299158272,317.0,,,
LightGBM Regressor,13546.178471926087,1131.0,,,
LightGBM Regressor,21905.191410087842,524.0,,,
LightGBM Regressor,13605.156845438767,1125.0,,,
MLP Regressor,50234.57129265467,,170.0,64.0,0.001
MLP Regressor,50134.17867330149,,170.0,64.0,0.003
MLP Regressor,50134.3500295173,,140.0,64.0,0.003
MLP Regressor,50130.43856630958,,140.0,128.0,0.003
MLP Regressor,50134.89080105175,,160.0,128.0,0.003
MLP Regressor,50133.63429127158,,120.0,128.0,0.003
MLP Regressor,50119.25514753351,,230.0,128.0,0.003
MLP Regressor,50123.66579067561,,230.0,128.0,0.003
LightGBM Regressor,9955.885662757128,1971.0,,,
LightGBM Regressor,14181.053351348146,1063.0,,,
LightGBM Regressor,10014.933296284547,1935.0,,,
LightGBM Regressor,11191.705155781114,1514.0,,,
XGBoost Regressor,3426.6033862984464,1008.0,,,
XGBoost Regressor,3426.6033862984464,1002.0,,,
XGBoost Regressor,3426.6033862984464,1947.0,,,
XGBoost Regressor,3426.6033862984464,1424.0,,,
XGBoost Regressor,3426.6033862984464,1079.0,,,
MLP Regressor,50076.83726437768,,450.0,128.0,0.003
MLP Regressor,50251.889382842455,,450.0,128.0,0.0003
Logistic Regressor,50497.17475766081,,270.0,64.0,0.0003
Logistic Regressor,50501.09121999443,,270.0,64.0,0.0003
Logistic Regressor,50492.3748324329,,290.0,64.0,0.0003
