model,score,num_boost_round,epochs,batch_size,lr
MLP Regressor,17893.056323268913,,400.0,64.0,0.001
MLP Regressor,17660.0316620586,,400.0,64.0,0.001
MLP Regressor,18462.704629552394,,400.0,128.0,0.001
MLP Regressor,18280.847668410195,,400.0,32.0,0.001
FNN Regressor,24144.021983641116,,100.0,128.0,0.01
LightGBM Regressor,1851.3861300438068,201.0,,,
LightGBM Regressor,2013.3589446380122,113.0,,,
LightGBM Regressor,1832.509234654987,891.0,,,
LightGBM Regressor,1858.674397672162,1638.0,,,
LightGBM Regressor,1852.8048580516938,1353.0,,,
LightGBM Regressor,1856.033717599067,1485.0,,,
LightGBM Regressor,1853.0302579271931,1356.0,,,
LightGBM Regressor,1846.264993939899,1114.0,,,
LightGBM Regressor,1854.4064496209278,1426.0,,,
FNN Regressor,24014.008300507066,,120.0,128.0,0.01
FNN Regressor,24017.217980011388,,120.0,128.0,0.01
FNN Regressor,22328.942684593047,,300.0,128.0,0.01
FNN Regressor,20879.372357084503,,390.0,128.0,0.01
FNN Regressor,23966.82488577514,,390.0,128.0,0.003
FNN Regressor,24256.260880467857,,390.0,128.0,0.001
FNN Regressor,23974.526330669247,,390.0,128.0,0.003
MLP Regressor,24087.140137000624,,400.0,32.0,0.0003
MLP Regressor,24106.502126117713,,400.0,128.0,0.0003
MLP Regressor,24272.28490176009,,200.0,128.0,0.0003
MLP Regressor,24263.366417530524,,200.0,128.0,0.0003
MLP Regressor,24267.995897366993,,200.0,128.0,0.0003
MLP Regressor,24263.906706603855,,200.0,32.0,0.0003
MLP Regressor,24058.19075510165,,420.0,32.0,0.0003
MLP Regressor,24284.800556897117,,420.0,32.0,0.0001
MLP Regressor,24283.545699701695,,420.0,32.0,0.0001
MLP Regressor,24288.359877934912,,330.0,32.0,0.0001
MLP Regressor,24288.2400413231,,330.0,32.0,0.0001
MLP Regressor,24291.288299882624,,280.0,32.0,0.0001
MLP Regressor,24290.06375879588,,280.0,32.0,0.0001
Logistic Regressor,24294.711032631534,,350.0,16.0,0.001
XGBoost Regressor,1714.0874188636951,1285.0,,,
XGBoost Regressor,1714.087899928284,1375.0,,,
XGBoost Regressor,1714.0896647885522,1705.0,,,
XGBoost Regressor,1714.084958132571,825.0,,,
XGBoost Regressor,1714.0896273365145,1698.0,,,
XGBoost Regressor,1714.0870340925424,1213.0,,,
XGBoost Regressor,1714.1131261421663,436.0,,,
XGBoost Regressor,1714.0854049529462,908.0,,,
XGBoost Regressor,1716.4884084047244,178.0,,,
XGBoost Regressor,1714.0773776043297,366.0,,,
XGBoost Regressor,1714.085885549087,998.0,,,
XGBoost Regressor,1714.0844543935186,726.0,,,
XGBoost Regressor,1714.0866761058976,1146.0,,,
XGBoost Regressor,1714.0860433227213,298.0,,,
XGBoost Regressor,1714.0539595230316,305.0,,,
LightGBM Regressor,1860.1273708146575,1908.0,,,
LightGBM Regressor,1851.446310385652,1237.0,,,
LightGBM Regressor,1789.0734945366567,421.0,,,
LightGBM Regressor,1828.2448949002787,827.0,,,
XGBoost Regressor,1715.748799018231,197.0,,,
XGBoost Regressor,1714.0834812363164,405.0,,,
XGBoost Regressor,1714.0847609515195,755.0,,,
XGBoost Regressor,1714.086515833458,1116.0,,,
XGBoost Regressor,1714.0833157282866,591.0,,,
XGBoost Regressor,1714.0860564546647,1030.0,,,
XGBoost Regressor,1714.083525561281,625.0,,,
LightGBM Regressor,1963.8040252458777,127.0,,,
MLP Regressor,24291.220963496984,,270.0,32.0,0.0001
MLP Regressor,24277.598006068238,,480.0,32.0,0.0001
MLP Regressor,13764.975428049242,,480.0,32.0,0.001
MLP Regressor,13419.481841102239,,480.0,128.0,0.001
MLP Regressor,15077.316873846858,,480.0,256.0,0.001
MLP Regressor,13358.310062864308,,480.0,128.0,0.001
XGBoost Regressor,1714.0888730895194,1557.0,,,
XGBoost Regressor,1714.0887607783452,1536.0,,,
XGBoost Regressor,1714.0909171459712,1939.0,,,
XGBoost Regressor,1714.0905745457592,1875.0,,,
XGBoost Regressor,1714.0863448898851,1084.0,,,
XGBoost Regressor,1714.0903015767021,1824.0,,,
XGBoost Regressor,1714.0879587327365,1386.0,,,
XGBoost Regressor,1714.0871409662386,1233.0,,,
XGBoost Regressor,1714.084240831591,721.0,,,
XGBoost Regressor,1714.088605691971,1507.0,,,
XGBoost Regressor,1714.0895738347767,1688.0,,,
XGBoost Regressor,1714.087889236745,1373.0,,,
Logistic Regressor,24284.90218077384,,350.0,16.0,0.01
Logistic Regressor,24289.467958611687,,200.0,16.0,0.01
Logistic Regressor,24289.49079188777,,200.0,64.0,0.01
MLP Regressor,15612.403685985477,,480.0,256.0,0.001
Logistic Regressor,24292.061582974166,,120.0,64.0,0.01
Logistic Regressor,24295.335801879773,,120.0,64.0,0.001
Logistic Regressor,24295.648476520404,,120.0,64.0,0.001
Logistic Regressor,24295.15063502106,,120.0,256.0,0.001
Logistic Regressor,24295.391946804797,,120.0,64.0,0.001
Logistic Regressor,24295.46076893222,,140.0,64.0,0.001
FNN Regressor,24293.416792372038,,390.0,128.0,0.0001
LightGBM Regressor,1819.5384494955085,685.0,,,
LightGBM Regressor,1808.6696765774805,541.0,,,
LightGBM Regressor,1831.7045802728494,888.0,,,
FNN Regressor,24293.60834562051,,390.0,128.0,0.0001
FNN Regressor,24293.453803834283,,390.0,128.0,0.0001
FNN Regressor,24293.1707475063,,390.0,64.0,0.0001
FNN Regressor,24288.784999172483,,390.0,64.0,0.0003
FNN Regressor,24290.8474304281,,300.0,64.0,0.0003
FNN Regressor,24287.60047815264,,470.0,64.0,0.0003
FNN Regressor,24244.836512845304,,470.0,64.0,0.001
FNN Regressor,24261.99887769738,,370.0,64.0,0.001
FNN Regressor,24262.534647020937,,370.0,32.0,0.001
FNN Regressor,24241.892684590082,,450.0,32.0,0.001
FNN Regressor,9102.74580686463,,450.0,32.0,0.03
Logistic Regressor,24295.431085368065,,140.0,64.0,0.001
Logistic Regressor,24295.579420917806,,140.0,64.0,0.0003
Logistic Regressor,24295.718647845148,,270.0,64.0,0.0003
Logistic Regressor,24295.38804136617,,210.0,64.0,0.0003
Logistic Regressor,24295.57767722857,,210.0,128.0,0.0003
Logistic Regressor,24295.29118050202,,310.0,128.0,0.0003
Logistic Regressor,24295.851541776185,,310.0,128.0,0.0001
Logistic Regressor,24295.838310643314,,310.0,128.0,0.0001
Logistic Regressor,24295.581139052792,,310.0,64.0,0.0001
Logistic Regressor,24295.636126432382,,310.0,32.0,0.0001
LightGBM Regressor,1847.2638546511062,208.0,,,
LightGBM Regressor,1823.790781800736,741.0,,,
LightGBM Regressor,1854.490635390875,1398.0,,,
Logistic Regressor,24295.873625112694,,310.0,128.0,0.0001
Logistic Regressor,24295.640885666908,,310.0,128.0,0.0001
Logistic Regressor,24294.66735785707,,310.0,128.0,0.001
Logistic Regressor,24294.778582448656,,330.0,128.0,0.001
FNN Regressor,7807.387864767871,,450.0,64.0,0.03
FNN Regressor,23868.047502032758,,450.0,64.0,0.003
LightGBM Regressor,1807.8960871189288,507.0,,,
LightGBM Regressor,1846.2717437385627,1115.0,,,
LightGBM Regressor,1842.1687801556247,1038.0,,,
LightGBM Regressor,1809.0156606628873,584.0,,,
LightGBM Regressor,1783.7727595764015,405.0,,,
LightGBM Regressor,1851.9258376865869,1304.0,,,
LightGBM Regressor,1814.9908311234656,629.0,,,
LightGBM Regressor,1863.103692668578,197.0,,,
LightGBM Regressor,1831.1853250693503,862.0,,,
LightGBM Regressor,1851.1575675391693,1248.0,,,
LightGBM Regressor,1852.3868252667041,1330.0,,,
LightGBM Regressor,1855.8618555460102,1471.0,,,
LightGBM Regressor,1860.379163751298,1848.0,,,
LightGBM Regressor,1851.6378594494333,1274.0,,,
LightGBM Regressor,1824.6004320462835,745.0,,,
LightGBM Regressor,1853.7784535228254,1385.0,,,
LightGBM Regressor,1856.6258864197737,1525.0,,,
LightGBM Regressor,1845.8182824832807,1094.0,,,
LightGBM Regressor,1831.7327232619045,869.0,,,
LightGBM Regressor,1805.8409680806326,528.0,,,
XGBoost Regressor,1714.0901463750183,1795.0,,,
XGBoost Regressor,1714.0852127458027,872.0,,,
XGBoost Regressor,1717.0293437383107,125.0,,,
XGBoost Regressor,1714.0858481653763,991.0,,,
XGBoost Regressor,1714.0908047240432,1918.0,,,
LightGBM Regressor,1774.7250759394542,371.0,,,
LightGBM Regressor,1772.8941611046898,359.0,,,
LightGBM Regressor,1797.8081011222234,283.0,,,
LightGBM Regressor,1834.8281770450565,915.0,,,
MLP Regressor,24271.33888958981,,480.0,256.0,0.0001
MLP Regressor,24290.960270260854,,270.0,256.0,0.0001
FNN Regressor,23861.504820667,,450.0,128.0,0.003
FNN Regressor,19826.651296089214,,450.0,128.0,0.01
FNN Regressor,24245.86793926526,,450.0,128.0,0.001
FNN Regressor,24257.54767263033,,380.0,128.0,0.001
FNN Regressor,23980.248958225977,,380.0,128.0,0.003
FNN Regressor,24220.65313522282,,200.0,128.0,0.003
FNN Regressor,23920.692667335665,,420.0,128.0,0.003
FNN Regressor,23990.480210672235,,320.0,128.0,0.003
FNN Regressor,24089.781408644056,,320.0,128.0,0.003
FNN Regressor,23951.452580646433,,400.0,128.0,0.003
Logistic Regressor,24294.847402605614,,330.0,32.0,0.001
Logistic Regressor,24294.474935103943,,450.0,32.0,0.001
Logistic Regressor,24294.389546124756,,450.0,32.0,0.001
LightGBM Regressor,1794.1142872915216,433.0,,,
LightGBM Regressor,1806.0235029467005,526.0,,,
LightGBM Regressor,1853.7267359497346,1369.0,,,
LightGBM Regressor,1846.9978921954437,1124.0,,,
FNN Regressor,23955.781233486377,,400.0,128.0,0.003
FNN Regressor,23954.40779901202,,400.0,128.0,0.003
LightGBM Regressor,1859.6295204999283,1744.0,,,
LightGBM Regressor,1856.9577577508448,1537.0,,,
LightGBM Regressor,1828.0352462422763,806.0,,,
LightGBM Regressor,1798.6155249745186,465.0,,,
LightGBM Regressor,1823.790781800736,741.0,,,
LightGBM Regressor,1849.1055981144398,1155.0,,,
LightGBM Regressor,1855.8618043059334,1474.0,,,
MLP Regressor,24290.452187716422,,270.0,256.0,0.0001
MLP Regressor,24227.971420598547,,270.0,256.0,0.0003
MLP Regressor,24235.59377142827,,270.0,64.0,0.0003
MLP Regressor,4567.273620820837,,270.0,64.0,0.003
Logistic Regressor,24291.797023213945,,450.0,32.0,0.003
Logistic Regressor,24293.54146150069,,230.0,32.0,0.003
Logistic Regressor,24292.149778008614,,400.0,32.0,0.003
Logistic Regressor,24292.01367767207,,400.0,64.0,0.003
Logistic Regressor,24291.815096006856,,400.0,16.0,0.003
Logistic Regressor,24292.3436583722,,400.0,16.0,0.003
Logistic Regressor,24292.012239210475,,400.0,64.0,0.003
Logistic Regressor,24294.000248489927,,190.0,64.0,0.003
Logistic Regressor,24292.684802944696,,310.0,64.0,0.003
LightGBM Regressor,1820.7225431521206,723.0,,,
LightGBM Regressor,2046.2044155607693,106.0,,,
LightGBM Regressor,1805.9563858391816,531.0,,,
LightGBM Regressor,1821.1458419217697,247.0,,,
LightGBM Regressor,1824.9268689737821,750.0,,,
LightGBM Regressor,1795.0835876111262,436.0,,,
LightGBM Regressor,1799.7201692549447,471.0,,,
LightGBM Regressor,1795.503792553686,438.0,,,
LightGBM Regressor,1814.0226402618794,625.0,,,
LightGBM Regressor,1841.1002706897782,1003.0,,,
LightGBM Regressor,1849.80625289195,1185.0,,,
LightGBM Regressor,1852.9282898709023,1352.0,,,
MLP Regressor,6913.824601725369,,230.0,64.0,0.003
MLP Regressor,10974.24120622451,,190.0,64.0,0.003
MLP Regressor,11608.413693924056,,190.0,256.0,0.003
MLP Regressor,11173.690924017474,,190.0,256.0,0.003
MLP Regressor,23709.741201558398,,190.0,256.0,0.001
MLP Regressor,23712.772830543523,,190.0,256.0,0.001
MLP Regressor,19784.351785784198,,370.0,256.0,0.001
MLP Regressor,19758.708726779183,,370.0,256.0,0.001
FNN Regressor,21218.573841369238,,400.0,128.0,0.01
FNN Regressor,20054.395820103724,,450.0,128.0,0.01
FNN Regressor,24245.897101465773,,450.0,128.0,0.001
FNN Regressor,24246.65893537307,,450.0,128.0,0.001
FNN Regressor,24242.223486814797,,460.0,128.0,0.001
FNN Regressor,24263.23759113368,,340.0,128.0,0.001
FNN Regressor,24292.88253053218,,340.0,128.0,0.0001
FNN Regressor,24292.967706573185,,350.0,128.0,0.0001
FNN Regressor,24293.298377721283,,370.0,128.0,0.0001
FNN Regressor,24294.16020357482,,170.0,128.0,0.0001
FNN Regressor,24293.481791455295,,170.0,32.0,0.0001
FNN Regressor,24293.252676635315,,360.0,32.0,0.0001
FNN Regressor,24014.2364728004,,360.0,32.0,0.003
FNN Regressor,21512.348396981673,,360.0,32.0,0.01
LightGBM Regressor,1858.5654796660053,1663.0,,,
LightGBM Regressor,1860.3963399751003,1898.0,,,
LightGBM Regressor,1857.3316228154788,1562.0,,,
Logistic Regressor,24286.44890954368,,310.0,64.0,0.01
Logistic Regressor,24286.017431126085,,310.0,64.0,0.01
Logistic Regressor,24285.017152704626,,360.0,64.0,0.01
MLP Regressor,19562.163811559374,,370.0,256.0,0.001
XGBoost Regressor,1714.0882474333698,1440.0,,,
XGBoost Regressor,1714.0842637978694,672.0,,,
XGBoost Regressor,1714.0882848604735,1447.0,,,
XGBoost Regressor,1714.08577874028,978.0,,,
XGBoost Regressor,1714.0871409662386,1233.0,,,
XGBoost Regressor,1714.090440732911,1850.0,,,
XGBoost Regressor,1714.087841125502,1364.0,,,
XGBoost Regressor,1714.084805349366,764.0,,,
XGBoost Regressor,1714.0882741669463,1445.0,,,
XGBoost Regressor,1714.0857733999846,977.0,,,
XGBoost Regressor,1714.0896968908376,1711.0,,,
XGBoost Regressor,1714.0911527164205,1983.0,,,
XGBoost Regressor,1714.0863448898851,1084.0,,,
XGBoost Regressor,1714.0433550528262,369.0,,,
FNN Regressor,21432.330710517937,,360.0,128.0,0.01
XGBoost Regressor,1714.087408174641,1283.0,,,
XGBoost Regressor,1714.0892528533432,1628.0,,,
FNN Regressor,20987.615657877723,,360.0,32.0,0.01
FNN Regressor,19415.92772063708,,470.0,32.0,0.01
FNN Regressor,19468.961590478506,,470.0,16.0,0.01
FNN Regressor,19515.369344037794,,470.0,16.0,0.01
FNN Regressor,19547.705516067825,,470.0,16.0,0.01
Logistic Regressor,24284.716473843746,,360.0,32.0,0.01
Logistic Regressor,24284.832530858745,,360.0,16.0,0.01
Logistic Regressor,24284.738941524025,,360.0,32.0,0.01
Logistic Regressor,24294.67353951048,,360.0,32.0,0.001
Logistic Regressor,24295.222479406904,,260.0,32.0,0.001
Logistic Regressor,24294.612257558216,,260.0,32.0,0.001
Logistic Regressor,24295.44960645935,,260.0,32.0,0.0003
Logistic Regressor,24295.527133835534,,260.0,32.0,0.0003
Logistic Regressor,24295.750274877115,,260.0,32.0,0.0001
Logistic Regressor,24295.885918036893,,400.0,32.0,0.0001
Logistic Regressor,24295.47165499843,,400.0,64.0,0.0001
Logistic Regressor,24295.721527752834,,400.0,16.0,0.0001
XGBoost Regressor,1714.084474485251,727.0,,,
XGBoost Regressor,1714.0875578264229,1311.0,,,
FNN Regressor,21972.459427404337,,320.0,16.0,0.01
FNN Regressor,22024.11467645562,,320.0,16.0,0.01
FNN Regressor,22069.62611899705,,320.0,16.0,0.01
FNN Regressor,21940.25893269218,,320.0,64.0,0.01
FNN Regressor,20126.222595206116,,490.0,64.0,0.01
FNN Regressor,22256.149683117295,,300.0,64.0,0.01
FNN Regressor,12020.416871372017,,300.0,64.0,0.03
FNN Regressor,8756.790311831875,,390.0,64.0,0.03
FNN Regressor,14892.869053603345,,250.0,64.0,0.03
FNN Regressor,14724.962162448553,,250.0,64.0,0.03
Logistic Regressor,24295.223759205044,,400.0,16.0,0.0003
Logistic Regressor,24295.7299079753,,220.0,16.0,0.0003
FNN Regressor,22947.47828531953,,250.0,64.0,0.01
FNN Regressor,22956.127753798446,,250.0,32.0,0.01
Logistic Regressor,24295.701302365826,,220.0,32.0,0.0003
MLP Regressor,17492.54264896867,,390.0,256.0,0.001
MLP Regressor,19264.059126935277,,390.0,256.0,0.001
XGBoost Regressor,1714.0860350906942,1026.0,,,
XGBoost Regressor,1714.0910242201346,1959.0,,,
XGBoost Regressor,1714.0863074978633,1077.0,,,
XGBoost Regressor,1714.0884666588863,1481.0,,,
XGBoost Regressor,1714.0843556689072,632.0,,,
XGBoost Regressor,1714.0868791354917,1184.0,,,
XGBoost Regressor,1714.0881565417912,1423.0,,,
XGBoost Regressor,1714.0884131871082,1471.0,,,
XGBoost Regressor,1714.0861899844842,1055.0,,,
XGBoost Regressor,1714.0991828587034,446.0,,,
XGBoost Regressor,1712.744700998694,76.0,,,
XGBoost Regressor,1718.5319367032218,103.0,,,
XGBoost Regressor,1714.050207441057,394.0,,,
XGBoost Regressor,1714.0874455865717,1290.0,,,
XGBoost Regressor,1714.0896219862784,1697.0,,,
LightGBM Regressor,1841.9176453492516,1033.0,,,
LightGBM Regressor,1860.9274312006207,1949.0,,,
LightGBM Regressor,1841.7739676253623,1027.0,,,
LightGBM Regressor,1808.5133634254935,562.0,,,
LightGBM Regressor,1889.3206692757733,183.0,,,
LightGBM Regressor,1828.0432663742217,808.0,,,
Logistic Regressor,24295.52423031693,,210.0,32.0,0.0003
Logistic Regressor,24295.37442562644,,210.0,32.0,0.001
Logistic Regressor,24295.47056674356,,60.0,32.0,0.001
Logistic Regressor,24293.8880761123,,60.0,32.0,0.01
Logistic Regressor,24293.865090667827,,60.0,16.0,0.01
Logistic Regressor,24295.44594546447,,60.0,16.0,0.003
Logistic Regressor,24293.291682300867,,270.0,16.0,0.003
FNN Regressor,21050.96164591928,,390.0,32.0,0.01
FNN Regressor,24289.75140545019,,390.0,32.0,0.0003
FNN Regressor,24286.826719869634,,490.0,32.0,0.0003
FNN Regressor,23783.62957300608,,490.0,32.0,0.003
FNN Regressor,24095.538176306145,,300.0,32.0,0.003
FNN Regressor,24219.453275742206,,200.0,32.0,0.003
XGBoost Regressor,1714.0906173676933,1883.0,,,
XGBoost Regressor,1714.0879694246348,1388.0,,,
XGBoost Regressor,1714.0851700355342,864.0,,,
XGBoost Regressor,1714.0882741669463,1445.0,,,
FNN Regressor,24221.968817807774,,200.0,128.0,0.003
FNN Regressor,24220.27358036775,,200.0,128.0,0.003
FNN Regressor,24215.199917589416,,200.0,128.0,0.003
Logistic Regressor,24293.249024821394,,270.0,16.0,0.003
XGBoost Regressor,1714.0888356517848,1550.0,,,
XGBoost Regressor,1714.0861258890939,1043.0,,,
XGBoost Regressor,1714.0909064388586,1937.0,,,
XGBoost Regressor,1714.08699134461,1205.0,,,
XGBoost Regressor,1714.0271625164671,278.0,,,
XGBoost Regressor,1716.3530175255592,152.0,,,
LightGBM Regressor,1832.0521602543452,233.0,,,
LightGBM Regressor,1982.2434055959395,123.0,,,
LightGBM Regressor,1812.641309204777,620.0,,,
LightGBM Regressor,2210.106359314335,76.0,,,
LightGBM Regressor,1841.9757472415884,1032.0,,,
LightGBM Regressor,1987.8990766928998,121.0,,,
XGBoost Regressor,1714.084819875741,762.0,,,
XGBoost Regressor,1714.080723754888,531.0,,,
Logistic Regressor,24292.245081393008,,370.0,16.0,0.003
Logistic Regressor,24292.183724340113,,370.0,16.0,0.003
Logistic Regressor,24291.198971508562,,480.0,16.0,0.003
Logistic Regressor,24291.65731072678,,480.0,16.0,0.003
Logistic Regressor,24292.460022900697,,340.0,16.0,0.003
Logistic Regressor,24292.84318979365,,320.0,16.0,0.003
Logistic Regressor,24292.946569980177,,320.0,64.0,0.003
Logistic Regressor,24295.014854909972,,120.0,64.0,0.003
Logistic Regressor,24294.262805846145,,160.0,64.0,0.003
Logistic Regressor,24294.32438620946,,150.0,64.0,0.003
Logistic Regressor,24291.20674275851,,150.0,64.0,0.01
Logistic Regressor,24293.605605419194,,70.0,64.0,0.01
XGBoost Regressor,1714.0876059310801,1320.0,,,
XGBoost Regressor,1714.090173133101,1800.0,,,
XGBoost Regressor,1714.0864143340066,1097.0,,,
XGBoost Regressor,1714.08316098301,404.0,,,
XGBoost Regressor,1713.9724050172442,334.0,,,
XGBoost Regressor,1714.0442577417443,262.0,,,
XGBoost Regressor,1714.0561429087643,392.0,,,
XGBoost Regressor,1714.086350231658,1085.0,,,
XGBoost Regressor,1714.0840998132676,715.0,,,
XGBoost Regressor,1714.0884399228248,1476.0,,,
XGBoost Regressor,1714.0904514376214,1852.0,,,
LightGBM Regressor,1780.2056837297503,339.0,,,
LightGBM Regressor,1851.9488102544572,1288.0,,,
LightGBM Regressor,1860.5060708312426,1871.0,,,
LightGBM Regressor,1856.5742767667768,1489.0,,,
LightGBM Regressor,1853.485601114048,1366.0,,,
XGBoost Regressor,1714.0860778188558,1034.0,,,
XGBoost Regressor,1713.9724050172442,334.0,,,
FNN Regressor,24172.404607175027,,240.0,128.0,0.003
FNN Regressor,24067.01413047907,,330.0,128.0,0.003
FNN Regressor,21894.521376535133,,330.0,128.0,0.01
FNN Regressor,21844.204914952497,,330.0,128.0,0.01
FNN Regressor,21880.897374159875,,330.0,128.0,0.01
FNN Regressor,20234.274583963306,,430.0,128.0,0.01
FNN Regressor,20329.402011228485,,430.0,256.0,0.01
FNN Regressor,23155.299885434204,,230.0,256.0,0.01
Logistic Regressor,24293.59750932181,,70.0,16.0,0.01
Logistic Regressor,24293.2815426618,,70.0,16.0,0.01
Logistic Regressor,24293.496582610645,,70.0,16.0,0.01
Logistic Regressor,24293.991280063903,,50.0,16.0,0.01
Logistic Regressor,24294.15214999928,,50.0,16.0,0.01
FNN Regressor,24279.433612148277,,230.0,256.0,0.001
FNN Regressor,24262.455823625653,,360.0,256.0,0.001
FNN Regressor,24019.55944302379,,360.0,256.0,0.003
FNN Regressor,24016.112236558012,,360.0,128.0,0.003
FNN Regressor,24012.3011431145,,360.0,64.0,0.003
Logistic Regressor,24293.889856783273,,60.0,16.0,0.01
Logistic Regressor,24295.787554856393,,60.0,16.0,0.001
Logistic Regressor,24295.161522171744,,60.0,16.0,0.003
Logistic Regressor,24295.30180284945,,60.0,16.0,0.003
Logistic Regressor,24295.306669886173,,60.0,16.0,0.003
Logistic Regressor,24294.92768405519,,70.0,16.0,0.003
Logistic Regressor,24295.422605138192,,70.0,32.0,0.003
Logistic Regressor,24293.692895212054,,250.0,32.0,0.003
Logistic Regressor,24293.5571405538,,250.0,64.0,0.003
Logistic Regressor,24293.48356650529,,250.0,64.0,0.003
Logistic Regressor,24294.575828194815,,130.0,64.0,0.003
Logistic Regressor,24294.523087418,,130.0,128.0,0.003
Logistic Regressor,24293.02114825015,,310.0,128.0,0.003
